2017-03-13,1231.920044
2017-03-14,1240
2017-03-15,1249.609985
2017-03-16,1187.810059
2017-03-17,1100.22998
2017-03-18,973.817993
2017-03-19,1036.73999
2017-03-20,1054.22998
2017-03-21,1120.540039
2017-03-22,1049.140015
2017-03-23,1038.589966
2017-03-24,937.52002
2017-03-25,972.778992
2017-03-26,966.724976
2017-03-27,1045.77002
2017-03-28,1047.150024
2017-03-29,1039.969971
2017-03-30,1026.430054
2017-03-31,1071.790039
2017-04-01,1080.5
2017-04-02,1102.170044
2017-04-03,1143.810059
2017-04-04,1133.25
2017-04-05,1124.780029
2017-04-06,1182.680054
2017-04-07,1176.900024
2017-04-08,1175.949951
2017-04-09,1187.869995
2017-04-10,1187.130005
2017-04-11,1205.01001
2017-04-12,1200.369995
2017-04-13,1169.280029
2017-04-14,1167.540039
2017-04-15,1172.52002
2017-04-16,1182.939941
2017-04-17,1193.910034
2017-04-18,1211.670044
2017-04-19,1210.290039
2017-04-20,1229.079956
2017-04-21,1222.050049
2017-04-22,1231.709961
2017-04-23,1207.209961
2017-04-24,1250.150024
2017-04-25,1265.48999
2017-04-26,1281.079956
2017-04-27,1317.72998
2017-04-28,1316.47998
2017-04-29,1321.790039
2017-04-30,1347.890015
2017-05-01,1421.599976
2017-05-02,1452.819946
2017-05-03,1490.089966
2017-05-04,1537.670044
2017-05-05,1555.449951
2017-05-06,1578.800049
2017-05-07,1596.709961
2017-05-08,1723.349976
2017-05-09,1755.359985
2017-05-10,1787.130005
2017-05-11,1848.569946
2017-05-12,1724.23999
2017-05-13,1804.910034
2017-05-14,1808.910034
2017-05-15,1738.430054
2017-05-16,1734.449951
2017-05-17,1839.089966
2017-05-18,1888.650024
2017-05-19,1987.709961
2017-05-20,2084.72998
2017-05-21,2041.199951
2017-05-22,2173.399902
2017-05-23,2320.419922
2017-05-24,2443.639893
2017-05-25,2304.97998
2017-05-26,2202.419922
2017-05-27,2038.869995
2017-05-28,2155.800049
2017-05-29,2255.610107
2017-05-30,2175.469971
2017-05-31,2286.409912
2017-06-01,2407.879883
2017-06-02,2488.550049
2017-06-03,2515.350098
2017-06-04,2511.810059
2017-06-05,2686.810059
2017-06-06,2863.199951
2017-06-07,2732.159912
2017-06-08,2805.620117
2017-06-09,2823.810059
2017-06-10,2947.709961
2017-06-11,2958.110107
2017-06-12,2659.629883
2017-06-13,2717.02002
2017-06-14,2506.370117
2017-06-15,2464.580078
2017-06-16,2518.560059
2017-06-17,2655.879883
2017-06-18,2548.290039
2017-06-19,2589.600098
2017-06-20,2721.790039
2017-06-21,2689.100098
